1.68E-01,1.67E-01,1.62E-01,1.58E-01,1.58E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.61E-01,1.61E-01,1.61E-01,1.62E-01,1.62E-01,1.62E-01,1.63E-01,1.63E-01,1.62E-01,1.62E-01,1.61E-01,1.61E-01,1.60E-01,1.60E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.58E-01,1.59E-01,1.61E-01,1.67E-01,1.68E-01,1.64E-01,1.59E-01,1.58E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01
1.68E-01,1.66E-01,1.62E-01,1.59E-01,1.58E-01,1.60E-01,1.61E-01,1.61E-01,1.61E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.63E-01,1.63E-01,1.63E-01,1.63E-01,1.64E-01,1.64E-01,1.65E-01,1.65E-01,1.65E-01,1.65E-01,1.65E-01,1.64E-01,1.64E-01,1.63E-01,1.63E-01,1.62E-01,1.62E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.61E-01,1.61E-01,1.61E-01,1.62E-01,1.62E-01,1.63E-01,1.67E-01,1.68E-01,1.64E-01,1.60E-01,1.58E-01,1.58E-01,1.60E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.62E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01
1.67E-01,1.66E-01,1.62E-01,1.60E-01,1.58E-01,1.58E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.62E-01,1.62E-01,1.62E-01,1.61E-01,1.61E-01,1.61E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.60E-01,1.64E-01,1.68E-01,1.68E-01,1.65E-01,1.61E-01,1.59E-01,1.59E-01,1.59E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.61E-01,1.61E-01,1.61E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01
1.68E-01,1.63E-01,1.58E-01,1.59E-01,1.59E-01,1.59E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.60E-01,1.60E-01,1.60E-01,1.60E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.61E-01,1.60E-01,1.60E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.58E-01,1.59E-01,1.58E-01,1.58E-01,1.58E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.58E-01,1.59E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.59E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.59E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.61E-01,1.65E-01,1.68E-01,1.66E-01,1.59E-01,1.59E-01,1.59E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01,1.58E-01
